run_id,party_victory,rounds_taken,side,name,init_total,init_order,damage_dealt_total,damage_taken_total,hits_landed,crits_landed,opening_burst_triggered,hunters_mark_cast,hunters_mark_bonus_damage
360,0,10,monsters,Bugbear,11,7,36,31,3,0,0,0,0
360,0,10,monsters,Goblin_1,15,4,6,10,1,0,0,0,0
360,0,10,monsters,Goblin_2,21,2,14,5,2,0,0,0,0
360,0,10,monsters,Goblin_3,10,8,15,0,2,0,0,0,0
360,0,10,monsters,Goblin_4,12,6,21,0,3,0,0,0,0
360,0,10,party,Fighter,17,3,24,34,4,0,0,0,0
360,0,10,party,Ranger,12,5,13,29,1,0,0,1,2
360,0,10,party,Rogue,23,1,9,29,1,0,0,0,0
361,1,5,monsters,Bugbear,19,4,7,30,1,0,0,0,0
361,1,5,monsters,Goblin_1,6,8,3,13,1,0,0,0,0
361,1,5,monsters,Goblin_2,10,6,5,14,1,0,0,0,0
361,1,5,monsters,Goblin_3,22,2,23,15,4,0,0,0,0
361,1,5,monsters,Goblin_4,16,5,0,10,0,0,0,0,0
361,1,5,party,Fighter,19,3,30,0,3,1,0,0,0
361,1,5,party,Ranger,9,7,24,13,3,0,0,1,2
361,1,5,party,Rogue,23,1,28,25,2,1,1,0,0
362,1,9,monsters,Bugbear,4,7,10,28,1,0,0,0,0
362,1,9,monsters,Goblin_1,11,5,0,15,0,0,0,0,0
362,1,9,monsters,Goblin_2,18,4,9,10,2,0,0,0,0
362,1,9,monsters,Goblin_3,19,1,6,7,1,1,0,0,0
362,1,9,monsters,Goblin_4,8,6,17,14,3,1,0,0,0
362,1,9,party,Fighter,3,8,16,0,2,0,0,0,0
362,1,9,party,Ranger,18,2,26,14,4,0,0,1,0
362,1,9,party,Rogue,18,3,32,28,2,1,1,0,0
363,1,6,monsters,Bugbear,13,8,0,28,0,0,0,0,0
363,1,6,monsters,Goblin_1,19,4,3,13,1,0,0,0,0
363,1,6,monsters,Goblin_2,19,3,5,13,1,1,0,0,0
363,1,6,monsters,Goblin_3,16,5,18,9,2,1,0,0,0
363,1,6,monsters,Goblin_4,22,2,22,9,4,0,0,0,0
363,1,6,party,Fighter,15,6,15,0,2,0,0,0,0
363,1,6,party,Ranger,13,7,37,24,4,0,0,1,5
363,1,6,party,Rogue,22,1,20,24,2,0,1,0,0
364,0,6,monsters,Bugbear,5,7,9,39,1,0,0,0,0
364,0,6,monsters,Goblin_1,4,8,18,6,3,0,0,0,0
364,0,6,monsters,Goblin_2,7,4,23,0,4,0,0,0,0
364,0,6,monsters,Goblin_3,11,3,25,0,4,1,0,0,0
364,0,6,monsters,Goblin_4,5,6,10,0,2,0,0,0,0
364,0,6,party,Fighter,11,2,23,32,3,1,0,0,0
364,0,6,party,Ranger,5,5,0,26,0,0,0,1,0
364,0,6,party,Rogue,12,1,22,27,1,0,1,0,0
365,1,3,monsters,Bugbear,4,6,0,32,0,0,0,0,0
365,1,3,monsters,Goblin_1,10,4,15,11,2,0,0,0,0
365,1,3,monsters,Goblin_2,18,1,8,11,1,0,0,0,0
365,1,3,monsters,Goblin_3,11,3,8,9,2,0,0,0,0
365,1,3,monsters,Goblin_4,3,7,5,10,1,1,0,0,0
365,1,3,party,Fighter,3,8,29,0,3,0,0,0,0
365,1,3,party,Ranger,4,5,34,9,3,0,0,1,3
365,1,3,party,Rogue,11,2,10,27,1,0,0,0,0
366,1,6,monsters,Bugbear,20,3,0,28,0,0,0,0,0
366,1,6,monsters,Goblin_1,8,7,8,10,2,0,0,0,0
366,1,6,monsters,Goblin_2,22,1,12,10,2,0,0,0,0
366,1,6,monsters,Goblin_3,11,5,20,15,3,0,0,0,0
366,1,6,monsters,Goblin_4,20,2,12,9,2,1,0,0,0
366,1,6,party,Fighter,8,6,29,0,3,1,0,0,0
366,1,6,party,Ranger,7,8,24,29,4,0,0,1,3
366,1,6,party,Rogue,16,4,19,23,1,1,0,0,0
367,1,6,monsters,Bugbear,5,7,0,36,0,0,0,0,0
367,1,6,monsters,Goblin_1,17,3,3,8,1,0,0,0,0
367,1,6,monsters,Goblin_2,10,5,8,8,1,0,0,0,0
367,1,6,monsters,Goblin_3,3,8,14,16,2,0,0,0,0
367,1,6,monsters,Goblin_4,11,4,4,11,1,0,0,0,0
367,1,6,party,Fighter,21,1,45,0,5,1,0,0,0
367,1,6,party,Ranger,5,6,19,7,3,0,0,1,0
367,1,6,party,Rogue,19,2,15,22,1,0,1,0,0
368,1,7,monsters,Bugbear,15,4,0,29,0,0,0,0,0
368,1,7,monsters,Goblin_1,7,6,4,7,1,0,0,0,0
368,1,7,monsters,Goblin_2,11,5,5,7,1,0,0,0,0
368,1,7,monsters,Goblin_3,4,8,18,10,3,0,0,0,0
368,1,7,monsters,Goblin_4,17,3,18,11,3,0,0,0,0
368,1,7,party,Fighter,5,7,27,0,3,1,0,0,0
368,1,7,party,Ranger,19,2,28,21,3,0,0,1,0
368,1,7,party,Rogue,20,1,9,24,1,0,0,0,0
369,0,4,monsters,Bugbear,10,4,44,17,3,1,0,0,0
369,0,4,monsters,Goblin_1,5,8,6,0,1,0,0,0,0
369,0,4,monsters,Goblin_2,9,5,16,0,3,0,0,0,0
369,0,4,monsters,Goblin_3,14,2,15,0,2,0,0,0,0
369,0,4,monsters,Goblin_4,8,7,16,0,2,1,0,0,0
369,0,4,party,Fighter,8,6,10,29,1,0,0,0,0
369,0,4,party,Ranger,12,3,7,35,1,0,0,1,1
369,0,4,party,Rogue,22,1,0,33,0,0,0,0,0
370,0,7,monsters,Bugbear,22,1,24,28,2,0,0,0,0
370,0,7,monsters,Goblin_1,19,5,10,9,2,0,0,0,0
370,0,7,monsters,Goblin_2,20,3,18,9,2,1,0,0,0
370,0,7,monsters,Goblin_3,4,8,12,0,2,0,0,0,0
370,0,7,monsters,Goblin_4,22,2,30,0,6,1,0,0,0
370,0,7,party,Fighter,19,4,31,34,4,0,0,0,0
370,0,7,party,Ranger,5,7,15,31,1,0,0,1,5
370,0,7,party,Rogue,10,6,0,29,0,0,0,0,0
371,1,8,monsters,Bugbear,19,2,16,27,1,0,0,0,0
371,1,8,monsters,Goblin_1,12,4,5,11,1,0,0,0,0
371,1,8,monsters,Goblin_2,16,3,15,10,2,0,0,0,0
371,1,8,monsters,Goblin_3,10,6,11,10,2,0,0,0,0
371,1,8,monsters,Goblin_4,8,7,27,10,4,1,0,0,0
371,1,8,party,Fighter,5,8,59,14,7,2,0,0,0
371,1,8,party,Ranger,19,1,9,34,1,0,0,1,3
371,1,8,party,Rogue,11,5,0,26,0,0,0,0,0
372,0,5,monsters,Bugbear,19,2,19,32,2,0,0,0,0
372,0,5,monsters,Goblin_1,11,5,7,6,1,0,0,0,0
372,0,5,monsters,Goblin_2,10,6,13,0,3,0,0,0,0
372,0,5,monsters,Goblin_3,9,7,23,0,4,0,0,0,0
372,0,5,monsters,Goblin_4,7,8,16,0,2,1,0,0,0
372,0,5,party,Fighter,14,4,14,31,2,0,0,0,0
372,0,5,party,Ranger,14,3,5,26,1,0,0,1,1
372,0,5,party,Rogue,22,1,19,21,1,1,1,0,0
373,0,6,monsters,Bugbear,9,4,26,12,2,0,0,0,0
373,0,6,monsters,Goblin_1,18,1,24,0,4,1,0,0,0
373,0,6,monsters,Goblin_2,5,8,6,0,1,0,0,0,0
373,0,6,monsters,Goblin_3,15,3,12,0,2,1,0,0,0
373,0,6,monsters,Goblin_4,17,2,16,0,2,0,0,0,0
373,0,6,party,Fighter,5,7,12,28,2,0,0,0,0
373,0,6,party,Ranger,8,5,0,29,0,0,0,1,0
373,0,6,party,Rogue,6,6,0,27,0,0,0,0,0
374,1,6,monsters,Bugbear,11,3,0,29,0,0,0,0,0
374,1,6,monsters,Goblin_1,8,5,10,8,1,1,0,0,0
374,1,6,monsters,Goblin_2,6,7,22,16,3,0,0,0,0
374,1,6,monsters,Goblin_3,5,8,10,7,1,1,0,0,0
374,1,6,monsters,Goblin_4,20,2,6,11,2,0,0,0,0
374,1,6,party,Fighter,11,4,35,0,3,1,0,0,0
374,1,6,party,Ranger,7,6,32,22,3,0,0,1,8
374,1,6,party,Rogue,20,1,4,26,1,0,0,0,0
375,1,9,monsters,Bugbear,16,5,36,30,2,1,0,0,0
375,1,9,monsters,Goblin_1,18,2,10,10,2,0,0,0,0
375,1,9,monsters,Goblin_2,17,4,4,10,1,0,0,0,0
375,1,9,monsters,Goblin_3,18,3,19,8,3,0,0,0,0
375,1,9,monsters,Goblin_4,8,8,12,11,2,0,0,0,0
375,1,9,party,Fighter,10,7,49,24,7,1,0,0,0
375,1,9,party,Ranger,11,6,11,26,1,0,0,1,4
375,1,9,party,Rogue,20,1,9,31,1,0,1,0,0
376,1,10,monsters,Bugbear,12,5,17,35,1,0,0,0,0
376,1,10,monsters,Goblin_1,6,7,3,8,1,0,0,0,0
376,1,10,monsters,Goblin_2,12,6,9,11,2,0,0,0,0
376,1,10,monsters,Goblin_3,19,1,20,15,4,0,0,0,0
376,1,10,monsters,Goblin_4,4,8,0,14,0,0,0,0,0
376,1,10,party,Fighter,13,4,46,0,6,1,0,0,0
376,1,10,party,Ranger,18,2,37,28,4,0,0,1,7
376,1,10,party,Rogue,18,3,0,21,0,0,0,0,0
377,0,7,monsters,Bugbear,14,4,23,22,3,0,0,0,0
377,0,7,monsters,Goblin_1,8,6,10,0,2,0,0,0,0
377,0,7,monsters,Goblin_2,5,8,6,0,1,0,0,0,0
377,0,7,monsters,Goblin_3,9,5,31,0,5,1,0,0,0
377,0,7,monsters,Goblin_4,20,2,8,0,1,0,0,0,0
377,0,7,party,Fighter,7,7,22,29,3,0,0,0,0
377,0,7,party,Ranger,18,3,0,28,0,0,0,1,0
377,0,7,party,Rogue,21,1,0,21,0,0,0,0,0
378,1,3,monsters,Bugbear,3,7,0,28,0,0,0,0,0
378,1,3,monsters,Goblin_1,3,8,3,8,1,0,0,0,0
378,1,3,monsters,Goblin_2,12,2,8,18,1,0,0,0,0
378,1,3,monsters,Goblin_3,7,4,7,9,1,1,0,0,0
378,1,3,monsters,Goblin_4,6,5,4,11,1,0,0,0,0
378,1,3,party,Fighter,4,6,18,0,2,0,0,0,0
378,1,3,party,Ranger,20,1,27,0,3,0,0,1,1
378,1,3,party,Rogue,10,3,29,22,2,1,1,0,0
379,1,8,monsters,Bugbear,17,3,7,34,1,0,0,0,0
379,1,8,monsters,Goblin_1,3,8,7,8,1,0,0,0,0
379,1,8,monsters,Goblin_2,8,5,24,10,4,0,0,0,0
379,1,8,monsters,Goblin_3,20,2,14,10,3,0,0,0,0
379,1,8,monsters,Goblin_4,5,7,5,7,1,0,0,0,0
379,1,8,party,Fighter,7,6,49,5,6,0,0,0,0
379,1,8,party,Ranger,21,1,20,31,3,0,0,1,4
379,1,8,party,Rogue,15,4,0,21,0,0,0,0,0
380,0,9,monsters,Bugbear,19,3,7,33,1,0,0,0,0
380,0,9,monsters,Goblin_1,21,2,5,10,1,0,0,0,0
380,0,9,monsters,Goblin_2,4,8,27,11,4,1,0,0,0
380,0,9,monsters,Goblin_3,18,4,14,0,2,0,0,0,0
380,0,9,monsters,Goblin_4,16,6,31,0,5,0,0,0,0
380,0,9,party,Fighter,4,7,34,31,4,0,0,0,0
380,0,9,party,Ranger,17,5,20,29,1,1,0,1,7
380,0,9,party,Rogue,22,1,0,24,0,0,0,0,0
381,0,7,monsters,Bugbear,7,5,19,30,2,0,0,0,0
381,0,7,monsters,Goblin_1,14,2,21,0,3,1,0,0,0
381,0,7,monsters,Goblin_2,21,1,16,0,3,0,0,0,0
381,0,7,monsters,Goblin_3,5,6,6,0,1,0,0,0,0
381,0,7,monsters,Goblin_4,10,3,28,0,3,1,0,0,0
381,0,7,party,Fighter,3,8,19,33,2,0,0,0,0
381,0,7,party,Ranger,9,4,11,32,1,0,0,1,6
381,0,7,party,Rogue,4,7,0,25,0,0,0,0,0
382,1,7,monsters,Bugbear,21,1,0,27,0,0,0,0,0
382,1,7,monsters,Goblin_1,8,5,6,10,1,0,0,0,0
382,1,7,monsters,Goblin_2,17,3,16,9,3,1,0,0,0
382,1,7,monsters,Goblin_3,5,8,7,14,1,0,0,0,0
382,1,7,monsters,Goblin_4,7,7,6,7,1,0,0,0,0
382,1,7,party,Fighter,17,2,16,0,2,1,0,0,0
382,1,7,party,Ranger,14,4,35,13,5,1,0,1,4
382,1,7,party,Rogue,7,6,16,22,2,1,0,0,0
383,1,7,monsters,Bugbear,3,7,0,29,0,0,0,0,0
383,1,7,monsters,Goblin_1,22,1,3,10,1,0,0,0,0
383,1,7,monsters,Goblin_2,21,3,21,9,3,0,0,0,0
383,1,7,monsters,Goblin_3,9,5,7,8,1,0,0,0,0
383,1,7,monsters,Goblin_4,3,8,17,9,3,0,0,0,0
383,1,7,party,Fighter,7,6,22,0,4,0,0,0,0
383,1,7,party,Ranger,12,4,36,23,4,0,0,1,6
383,1,7,party,Rogue,21,2,7,25,1,0,0,0,0
384,1,4,monsters,Bugbear,15,3,0,31,0,0,0,0,0
384,1,4,monsters,Goblin_1,5,7,8,9,1,0,0,0,0
384,1,4,monsters,Goblin_2,4,8,8,16,1,0,0,0,0
384,1,4,monsters,Goblin_3,12,4,13,10,3,0,0,0,0
384,1,4,monsters,Goblin_4,20,2,8,9,2,0,0,0,0
384,1,4,party,Fighter,6,6,26,0,3,0,0,0,0
384,1,4,party,Ranger,8,5,35,14,4,0,0,1,2
384,1,4,party,Rogue,20,1,14,23,1,0,1,0,0
385,0,10,monsters,Bugbear,5,7,22,32,2,0,0,0,0
385,0,10,monsters,Goblin_1,9,5,6,7,1,0,0,0,0
385,0,10,monsters,Goblin_2,22,1,22,13,4,1,0,0,0
385,0,10,monsters,Goblin_3,9,6,23,6,5,0,0,0,0
385,0,10,monsters,Goblin_4,11,4,10,0,2,0,0,0,0
385,0,10,party,Fighter,3,8,33,33,5,0,0,0,0
385,0,10,party,Ranger,11,3,16,25,1,1,0,1,4
385,0,10,party,Rogue,15,2,9,25,1,1,1,0,0
386,1,5,monsters,Bugbear,5,8,0,33,0,0,0,0,0
386,1,5,monsters,Goblin_1,13,5,3,8,1,0,0,0,0
386,1,5,monsters,Goblin_2,18,2,14,7,2,1,0,0,0
386,1,5,monsters,Goblin_3,15,4,6,16,1,0,0,0,0
386,1,5,monsters,Goblin_4,22,1,8,7,1,0,0,0,0
386,1,5,party,Fighter,16,3,23,0,3,0,0,0,0
386,1,5,party,Ranger,8,7,38,8,4,0,0,1,5
386,1,5,party,Rogue,11,6,10,23,1,0,1,0,0
387,0,6,monsters,Bugbear,21,1,22,30,2,0,0,0,0
387,0,6,monsters,Goblin_1,5,6,18,9,3,0,0,0,0
387,0,6,monsters,Goblin_2,3,7,15,0,2,1,0,0,0
387,0,6,monsters,Goblin_3,18,2,13,0,2,0,0,0,0
387,0,6,monsters,Goblin_4,13,3,12,0,2,0,0,0,0
387,0,6,party,Fighter,3,8,30,30,4,0,0,0,0
387,0,6,party,Ranger,11,4,0,27,0,0,0,1,0
387,0,6,party,Rogue,11,5,9,23,1,0,0,0,0
388,0,5,monsters,Bugbear,16,3,35,22,3,0,0,0,0
388,0,5,monsters,Goblin_1,6,7,21,0,3,1,0,0,0
388,0,5,monsters,Goblin_2,19,2,13,0,2,0,0,0,0
388,0,5,monsters,Goblin_3,9,5,0,0,0,0,0,0,0
388,0,5,monsters,Goblin_4,5,8,24,0,3,1,0,0,0
388,0,5,party,Fighter,8,6,11,34,1,0,0,0,0
388,0,5,party,Ranger,21,1,11,31,1,0,0,1,6
388,0,5,party,Rogue,11,4,0,28,0,0,0,0,0
389,1,6,monsters,Bugbear,5,7,9,34,1,0,0,0,0
389,1,6,monsters,Goblin_1,9,5,7,8,1,0,0,0,0
389,1,6,monsters,Goblin_2,7,6,8,8,2,0,0,0,0
389,1,6,monsters,Goblin_3,13,3,4,9,1,0,0,0,0
389,1,6,monsters,Goblin_4,10,4,3,9,1,0,0,0,0
389,1,6,party,Fighter,4,8,16,0,3,0,0,0,0
389,1,6,party,Ranger,17,2,30,8,3,0,0,1,2
389,1,6,party,Rogue,23,1,22,23,2,0,1,0,0
390,0,6,monsters,Bugbear,10,5,8,23,1,0,0,0,0
390,0,6,monsters,Goblin_1,11,4,5,0,1,0,0,0,0
390,0,6,monsters,Goblin_2,19,2,30,0,5,0,0,0,0
390,0,6,monsters,Goblin_3,18,3,29,0,4,0,0,0,0
390,0,6,monsters,Goblin_4,22,1,14,0,2,0,0,0,0
390,0,6,party,Fighter,5,7,0,34,0,0,0,0,0
390,0,6,party,Ranger,4,8,23,30,2,0,0,1,10
390,0,6,party,Rogue,9,6,0,22,0,0,0,0,0
391,1,7,monsters,Bugbear,14,1,0,29,0,0,0,0,0
391,1,7,monsters,Goblin_1,7,6,25,9,4,0,0,0,0
391,1,7,monsters,Goblin_2,9,5,3,9,1,0,0,0,0
391,1,7,monsters,Goblin_3,12,3,18,13,3,0,0,0,0
391,1,7,monsters,Goblin_4,11,4,17,10,3,0,0,0,0
391,1,7,party,Fighter,6,7,42,10,5,1,0,0,0
391,1,7,party,Ranger,4,8,18,26,2,0,0,1,1
391,1,7,party,Rogue,12,2,10,27,1,0,0,0,0
392,1,6,monsters,Bugbear,7,7,0,32,0,0,0,0,0
392,1,6,monsters,Goblin_1,12,5,3,14,1,0,0,0,0
392,1,6,monsters,Goblin_2,3,8,0,8,0,0,0,0,0
392,1,6,monsters,Goblin_3,13,4,0,11,0,0,0,0,0
392,1,6,monsters,Goblin_4,21,1,18,12,3,0,0,0,0
392,1,6,party,Fighter,19,2,13,0,3,0,0,0,0
392,1,6,party,Ranger,11,6,30,0,4,0,0,1,5
392,1,6,party,Rogue,18,3,34,21,3,2,1,0,0
393,1,7,monsters,Bugbear,10,6,11,36,1,0,0,0,0
393,1,7,monsters,Goblin_1,11,5,5,7,1,1,0,0,0
393,1,7,monsters,Goblin_2,21,1,16,8,3,0,0,0,0
393,1,7,monsters,Goblin_3,12,4,10,8,2,0,0,0,0
393,1,7,monsters,Goblin_4,6,7,3,13,1,0,0,0,0
393,1,7,party,Fighter,14,3,30,0,4,1,0,0,0
393,1,7,party,Ranger,17,2,42,18,4,1,0,1,6
393,1,7,party,Rogue,5,8,0,27,0,0,0,0,0
394,0,5,monsters,Bugbear,13,5,19,28,2,0,0,0,0
394,0,5,monsters,Goblin_1,10,6,18,4,2,1,0,0,0
394,0,5,monsters,Goblin_2,5,8,12,0,2,0,0,0,0
394,0,5,monsters,Goblin_3,19,3,17,0,2,1,0,0,0
394,0,5,monsters,Goblin_4,19,2,19,0,3,0,0,0,0
394,0,5,party,Fighter,7,7,11,30,2,0,0,0,0
394,0,5,party,Ranger,19,1,21,29,2,1,0,1,7
394,0,5,party,Rogue,15,4,0,26,0,0,0,0,0
395,0,8,monsters,Bugbear,10,4,20,36,2,0,0,0,0
395,0,8,monsters,Goblin_1,3,8,12,4,2,1,0,0,0
395,0,8,monsters,Goblin_2,7,6,22,0,3,1,0,0,0
395,0,8,monsters,Goblin_3,22,1,23,0,4,1,0,0,0
395,0,8,monsters,Goblin_4,20,2,13,0,3,0,0,0,0
395,0,8,party,Fighter,7,7,10,32,2,0,0,0,0
395,0,8,party,Ranger,10,3,30,26,3,0,0,1,8
395,0,8,party,Rogue,9,5,0,32,0,0,0,0,0
396,1,12,monsters,Bugbear,14,4,0,28,0,0,0,0,0
396,1,12,monsters,Goblin_1,18,2,24,14,3,1,0,0,0
396,1,12,monsters,Goblin_2,3,8,6,7,1,0,0,0,0
396,1,12,monsters,Goblin_3,20,1,11,16,2,0,0,0,0
396,1,12,monsters,Goblin_4,4,7,25,14,5,1,0,0,0
396,1,12,party,Fighter,9,6,51,18,7,0,0,0,0
396,1,12,party,Ranger,16,3,28,27,3,0,0,1,5
396,1,12,party,Rogue,11,5,0,21,0,0,0,0,0
397,0,3,monsters,Bugbear,10,5,33,9,2,1,0,0,0
397,0,3,monsters,Goblin_1,8,6,6,0,1,0,0,0,0
397,0,3,monsters,Goblin_2,17,3,12,0,1,1,0,0,0
397,0,3,monsters,Goblin_3,12,4,17,0,3,0,0,0,0
397,0,3,monsters,Goblin_4,18,1,9,0,2,0,0,0,0
397,0,3,party,Fighter,4,8,0,29,0,0,0,0,0
397,0,3,party,Ranger,6,7,0,26,0,0,0,1,0
397,0,3,party,Rogue,17,2,9,22,1,0,1,0,0
398,1,5,monsters,Bugbear,3,8,0,32,0,0,0,0,0
398,1,5,monsters,Goblin_1,14,2,3,16,1,0,0,0,0
398,1,5,monsters,Goblin_2,3,7,0,11,0,0,0,0,0
398,1,5,monsters,Goblin_3,5,5,7,10,1,0,0,0,0
398,1,5,monsters,Goblin_4,5,6,20,10,3,0,0,0,0
398,1,5,party,Fighter,13,3,37,0,4,1,0,0,0
398,1,5,party,Ranger,10,4,24,8,2,0,0,1,5
398,1,5,party,Rogue,17,1,18,22,1,0,1,0,0
399,1,7,monsters,Bugbear,20,2,24,34,2,0,0,0,0
399,1,7,monsters,Goblin_1,17,4,8,10,1,0,0,0,0
399,1,7,monsters,Goblin_2,15,5,14,8,2,0,0,0,0
399,1,7,monsters,Goblin_3,12,6,16,11,3,0,0,0,0
399,1,7,monsters,Goblin_4,18,3,17,7,3,0,0,0,0
399,1,7,party,Fighter,10,7,52,23,6,2,0,0,0
399,1,7,party,Ranger,20,1,18,25,2,0,0,1,3
399,1,7,party,Rogue,4,8,0,31,0,0,0,0,0
400,1,5,monsters,Bugbear,19,1,26,30,2,0,0,0,0
400,1,5,monsters,Goblin_1,14,4,8,9,1,0,0,0,0
400,1,5,monsters,Goblin_2,15,3,3,7,1,0,0,0,0
400,1,5,monsters,Goblin_3,7,8,8,7,2,0,0,0,0
400,1,5,monsters,Goblin_4,8,6,6,11,1,0,0,0,0
400,1,5,party,Fighter,17,2,28,0,4,0,0,0,0
400,1,5,party,Ranger,9,5,29,19,3,0,0,1,1
400,1,5,party,Rogue,7,7,7,32,1,0,0,0,0
401,1,10,monsters,Bugbear,22,1,0,27,0,0,0,0,0
401,1,10,monsters,Goblin_1,8,7,7,7,2,1,0,0,0
401,1,10,monsters,Goblin_2,10,6,12,9,2,1,0,0,0
401,1,10,monsters,Goblin_3,17,3,36,10,5,0,0,0,0
401,1,10,monsters,Goblin_4,7,8,17,11,3,1,0,0,0
401,1,10,party,Fighter,12,5,38,20,5,0,0,0,0
401,1,10,party,Ranger,19,2,26,26,3,0,0,1,7
401,1,10,party,Rogue,12,4,0,26,0,0,0,0,0
402,1,10,monsters,Bugbear,10,3,0,27,0,0,0,0,0
402,1,10,monsters,Goblin_1,21,1,4,14,1,0,0,0,0
402,1,10,monsters,Goblin_2,8,5,3,7,1,0,0,0,0
402,1,10,monsters,Goblin_3,9,4,25,15,5,0,0,0,0
402,1,10,monsters,Goblin_4,4,8,28,15,6,0,0,0,0
402,1,10,party,Fighter,7,6,48,7,5,2,0,0,0
402,1,10,party,Ranger,4,7,14,30,1,0,0,1,4
402,1,10,party,Rogue,11,2,16,23,1,0,1,0,0
403,1,7,monsters,Bugbear,6,8,0,31,0,0,0,0,0
403,1,7,monsters,Goblin_1,15,5,3,11,1,0,0,0,0
403,1,7,monsters,Goblin_2,19,2,0,9,0,0,0,0,0
403,1,7,monsters,Goblin_3,21,1,34,7,4,1,0,0,0
403,1,7,monsters,Goblin_4,15,4,15,9,2,1,0,0,0
403,1,7,party,Fighter,9,6,29,0,4,1,0,0,0
403,1,7,party,Ranger,17,3,33,30,3,1,0,1,12
403,1,7,party,Rogue,8,7,5,22,1,0,0,0,0
404,1,5,monsters,Bugbear,5,8,0,29,0,0,0,0,0
404,1,5,monsters,Goblin_1,8,7,4,11,1,0,0,0,0
404,1,5,monsters,Goblin_2,13,3,9,12,1,1,0,0,0
404,1,5,monsters,Goblin_3,12,6,8,10,1,0,0,0,0
404,1,5,monsters,Goblin_4,12,5,3,9,1,0,0,0,0
404,1,5,party,Fighter,21,1,30,0,3,0,0,0,0
404,1,5,party,Ranger,16,2,29,0,2,1,0,1,6
404,1,5,party,Rogue,12,4,12,24,1,0,1,0,0
405,0,4,monsters,Bugbear,18,4,35,26,3,0,0,0,0
405,0,4,monsters,Goblin_1,5,7,11,0,2,1,0,0,0
405,0,4,monsters,Goblin_2,21,2,15,0,2,1,0,0,0
405,0,4,monsters,Goblin_3,18,3,21,0,3,1,0,0,0
405,0,4,monsters,Goblin_4,3,8,0,0,0,0,0,0,0
405,0,4,party,Fighter,22,1,19,32,3,0,0,0,0
405,0,4,party,Ranger,8,6,0,28,0,0,0,1,0
405,0,4,party,Rogue,17,5,7,22,1,0,0,0,0
406,1,5,monsters,Bugbear,10,6,10,29,1,0,0,0,0
406,1,5,monsters,Goblin_1,14,2,0,11,0,0,0,0,0
406,1,5,monsters,Goblin_2,12,4,22,14,3,2,0,0,0
406,1,5,monsters,Goblin_3,11,5,11,7,2,0,0,0,0
406,1,5,monsters,Goblin_4,22,1,5,16,1,0,0,0,0
406,1,5,party,Fighter,9,7,25,0,3,1,0,0,0
406,1,5,party,Ranger,5,8,28,22,4,0,0,1,2
406,1,5,party,Rogue,12,3,24,26,1,1,1,0,0
407,0,8,monsters,Bugbear,13,8,6,28,1,0,0,0,0
407,0,8,monsters,Goblin_1,13,7,6,8,1,0,0,0,0
407,0,8,monsters,Goblin_2,14,5,21,15,2,1,0,0,0
407,0,8,monsters,Goblin_3,16,3,24,14,4,0,0,0,0
407,0,8,monsters,Goblin_4,14,6,20,0,4,0,0,0,0
407,0,8,party,Fighter,15,4,41,30,6,0,0,0,0
407,0,8,party,Ranger,22,1,12,26,2,0,0,1,3
407,0,8,party,Rogue,22,2,12,21,1,0,1,0,0
408,1,4,monsters,Bugbear,9,5,11,35,1,0,0,0,0
408,1,4,monsters,Goblin_1,15,2,8,11,1,0,0,0,0
408,1,4,monsters,Goblin_2,16,1,5,8,1,0,0,0,0
408,1,4,monsters,Goblin_3,9,6,4,7,1,0,0,0,0
408,1,4,monsters,Goblin_4,10,4,5,9,1,0,0,0,0
408,1,4,party,Fighter,7,8,27,0,3,0,0,0,0
408,1,4,party,Ranger,12,3,37,11,3,1,0,1,9
408,1,4,party,Rogue,7,7,6,22,1,0,0,0,0
409,1,4,monsters,Bugbear,3,8,0,27,0,0,0,0,0
409,1,4,monsters,Goblin_1,9,5,0,8,0,0,0,0,0
409,1,4,monsters,Goblin_2,17,2,14,8,2,0,0,0,0
409,1,4,monsters,Goblin_3,6,7,6,12,1,0,0,0,0
409,1,4,monsters,Goblin_4,14,4,7,8,1,0,0,0,0
409,1,4,party,Fighter,22,1,20,0,2,1,0,0,0
409,1,4,party,Ranger,8,6,28,6,3,0,0,1,2
409,1,4,party,Rogue,16,3,15,21,1,0,1,0,0
410,1,8,monsters,Bugbear,15,4,0,30,0,0,0,0,0
410,1,8,monsters,Goblin_1,4,7,14,10,2,0,0,0,0
410,1,8,monsters,Goblin_2,14,5,15,13,2,0,0,0,0
410,1,8,monsters,Goblin_3,3,8,12,11,2,0,0,0,0
410,1,8,monsters,Goblin_4,20,1,11,9,2,0,0,0,0
410,1,8,party,Fighter,19,2,43,0,5,1,0,0,0
410,1,8,party,Ranger,5,6,15,31,2,0,0,1,0
410,1,8,party,Rogue,16,3,15,21,1,0,1,0,0
411,1,9,monsters,Bugbear,20,2,5,38,1,0,0,0,0
411,1,9,monsters,Goblin_1,6,7,4,11,1,0,0,0,0
411,1,9,monsters,Goblin_2,8,5,6,8,1,0,0,0,0
411,1,9,monsters,Goblin_3,4,8,21,15,4,0,0,0,0
411,1,9,monsters,Goblin_4,19,3,26,11,5,0,0,0,0
411,1,9,party,Fighter,16,4,50,7,5,1,0,0,0
411,1,9,party,Ranger,20,1,33,30,3,0,0,1,12
411,1,9,party,Rogue,7,6,0,25,0,0,0,0,0
